in s,C1 in V
1.385980E-04,9.76465E+00
1.386440E-04,9.91113E+00
1.386900E-04,9.91113E+00
1.387360E-04,9.95996E+00
1.387820E-04,9.95996E+00
1.388280E-04,9.91113E+00
1.388740E-04,9.95996E+00
1.389200E-04,1.00576E+01
1.389660E-04,9.95996E+00
1.390120E-04,1.00088E+01
1.390580E-04,1.00576E+01
1.391040E-04,9.95996E+00
1.391500E-04,9.91113E+00
1.391960E-04,9.91113E+00
1.392420E-04,9.95996E+00
1.392880E-04,1.00576E+01
1.393340E-04,9.86230E+00
1.393800E-04,1.00088E+01
1.394260E-04,9.95996E+00
1.394720E-04,9.86230E+00
1.395180E-04,9.76465E+00
1.395640E-04,1.00576E+01
1.396100E-04,9.95996E+00
1.396560E-04,9.81348E+00
1.397020E-04,9.81348E+00
1.397480E-04,1.00576E+01
1.397940E-04,9.95996E+00
1.398400E-04,9.95996E+00
1.398860E-04,9.81348E+00
1.399320E-04,9.95996E+00
1.399780E-04,1.00576E+01
1.400240E-04,9.91113E+00
1.400700E-04,1.00088E+01
1.401160E-04,1.00576E+01
1.401620E-04,9.91113E+00
1.402080E-04,1.00088E+01
1.402540E-04,1.00088E+01
1.403000E-04,9.95996E+00
1.403460E-04,1.00576E+01
1.403920E-04,9.91113E+00
1.404380E-04,9.91113E+00
1.404840E-04,9.91113E+00
1.405300E-04,9.86230E+00
1.405760E-04,1.01064E+01
1.406220E-04,1.00576E+01
1.406680E-04,1.01064E+01
1.407140E-04,9.95996E+00
1.407600E-04,1.00088E+01
1.408060E-04,9.91113E+00
1.408520E-04,1.00088E+01
1.408980E-04,1.00576E+01
1.409440E-04,9.95996E+00
1.409900E-04,9.91113E+00
1.410360E-04,1.00576E+01
1.410820E-04,9.95996E+00
1.411280E-04,9.91113E+00
1.411740E-04,1.00576E+01
1.412200E-04,9.86230E+00
1.412660E-04,9.95996E+00
1.413120E-04,9.95996E+00
1.413580E-04,9.95996E+00
1.414040E-04,1.00088E+01
1.414500E-04,9.91113E+00
1.414960E-04,1.01553E+01
1.415420E-04,1.00576E+01
1.415880E-04,9.81348E+00
1.416340E-04,1.00576E+01
1.416800E-04,9.95996E+00
1.417260E-04,9.91113E+00
1.417720E-04,1.01064E+01
1.418180E-04,1.00576E+01
1.418640E-04,9.91113E+00
1.419100E-04,1.00088E+01
1.419560E-04,9.91113E+00
1.420020E-04,9.91113E+00
1.420480E-04,9.91113E+00
1.420940E-04,9.91113E+00
1.421400E-04,9.91113E+00
1.421860E-04,9.91113E+00
1.422320E-04,1.00088E+01
1.422780E-04,1.00088E+01
1.423240E-04,9.95996E+00
1.423700E-04,9.95996E+00
1.424160E-04,9.91113E+00
1.424620E-04,9.91113E+00
1.425080E-04,9.95996E+00
1.425540E-04,9.95996E+00
1.426000E-04,9.91113E+00
1.426460E-04,9.86230E+00
1.426920E-04,9.86230E+00
1.427380E-04,9.95996E+00
1.427840E-04,9.95996E+00
1.428300E-04,9.91113E+00
1.428760E-04,1.00088E+01
1.429220E-04,9.95996E+00
1.429680E-04,1.00088E+01
1.430140E-04,9.95996E+00
1.430600E-04,9.91113E+00
1.431060E-04,1.00576E+01
1.431520E-04,9.95996E+00
1.431980E-04,9.91113E+00
1.432440E-04,1.00088E+01
1.432900E-04,9.81348E+00
1.433360E-04,9.86230E+00
1.433820E-04,9.91113E+00
1.434280E-04,1.00088E+01
1.434740E-04,9.95996E+00
1.435200E-04,1.01064E+01
1.435660E-04,1.00088E+01
1.436120E-04,1.00088E+01
1.436580E-04,9.95996E+00
1.437040E-04,9.91113E+00
1.437500E-04,9.76465E+00
1.437960E-04,9.95996E+00
1.438420E-04,1.00576E+01
1.438880E-04,9.86230E+00
1.439340E-04,9.91113E+00
1.439800E-04,9.95996E+00
1.440260E-04,9.95996E+00
1.440720E-04,9.91113E+00
1.441180E-04,9.95996E+00
1.441640E-04,9.95996E+00
1.442100E-04,9.91113E+00
1.442560E-04,9.86230E+00
1.443020E-04,9.95996E+00
1.443480E-04,9.86230E+00
1.443940E-04,9.95996E+00
1.444400E-04,9.86230E+00
1.444860E-04,9.91113E+00
1.445320E-04,9.95996E+00
1.445780E-04,9.91113E+00
1.446240E-04,1.00088E+01
1.446700E-04,9.86230E+00
1.447160E-04,9.95996E+00
1.447620E-04,9.95996E+00
1.448080E-04,1.00088E+01
1.448540E-04,1.00088E+01
1.449000E-04,9.91113E+00
1.449460E-04,1.01064E+01
1.449920E-04,9.86230E+00
1.450380E-04,9.95996E+00
1.450840E-04,9.86230E+00
1.451300E-04,9.95996E+00
1.451760E-04,1.00088E+01
1.452220E-04,9.91113E+00
1.452680E-04,9.95996E+00
1.453140E-04,1.00088E+01
1.453600E-04,1.00088E+01
1.454060E-04,9.86230E+00
1.454520E-04,9.81348E+00
1.454980E-04,9.95996E+00
1.455440E-04,9.91113E+00
1.455900E-04,9.91113E+00
1.456360E-04,1.00088E+01
1.456820E-04,1.00576E+01
1.457280E-04,9.95996E+00
1.457740E-04,9.76465E+00
1.458200E-04,9.95996E+00
1.458660E-04,9.91113E+00
1.459120E-04,9.86230E+00
1.459580E-04,9.91113E+00
1.460040E-04,9.95996E+00
1.460500E-04,9.91113E+00
1.460960E-04,1.00576E+01
1.461420E-04,9.91113E+00
1.461880E-04,1.00576E+01
1.462340E-04,9.95996E+00
1.462800E-04,9.91113E+00
1.463260E-04,9.95996E+00
1.463720E-04,1.00576E+01
1.464180E-04,1.00088E+01
1.464640E-04,9.86230E+00
1.465100E-04,9.86230E+00
1.465560E-04,9.86230E+00
1.466020E-04,1.01064E+01
1.466480E-04,1.00576E+01
1.466940E-04,9.95996E+00
1.467400E-04,9.91113E+00
1.467860E-04,1.00576E+01
1.468320E-04,1.00088E+01
1.468780E-04,9.76465E+00
1.469240E-04,9.91113E+00
1.469700E-04,9.95996E+00
1.470160E-04,9.86230E+00
1.470620E-04,9.91113E+00
1.471080E-04,9.81348E+00
1.471540E-04,9.95996E+00
1.472000E-04,9.95996E+00
1.472460E-04,1.00088E+01
1.472920E-04,9.91113E+00
1.473380E-04,1.00088E+01
1.473840E-04,9.91113E+00
1.474300E-04,9.86230E+00
1.474760E-04,1.00576E+01
1.475220E-04,9.91113E+00
1.475680E-04,9.95996E+00
1.476140E-04,1.00088E+01
1.476600E-04,1.00576E+01
1.477060E-04,9.95996E+00
1.477520E-04,9.86230E+00
1.477980E-04,9.91113E+00
1.478440E-04,9.95996E+00
1.478900E-04,9.81348E+00
1.479360E-04,9.95996E+00
1.479820E-04,9.95996E+00
1.480280E-04,1.00576E+01
1.480740E-04,9.95996E+00
1.481200E-04,9.86230E+00
1.481660E-04,1.00088E+01
1.482120E-04,1.00088E+01
1.482580E-04,9.91113E+00
1.483040E-04,9.91113E+00
1.483500E-04,9.95996E+00
1.483960E-04,1.00088E+01
1.484420E-04,9.95996E+00
1.484880E-04,9.91113E+00
1.485340E-04,9.86230E+00
1.485800E-04,9.95996E+00
1.486260E-04,9.95996E+00
1.486720E-04,1.01064E+01
1.487180E-04,9.91113E+00
1.487640E-04,1.00088E+01
1.488100E-04,9.95996E+00
1.488560E-04,9.91113E+00
1.489020E-04,9.95996E+00
1.489480E-04,1.00576E+01
1.489940E-04,1.01064E+01
1.490400E-04,9.91113E+00
1.490860E-04,9.91113E+00
1.491320E-04,1.01064E+01
1.491780E-04,9.95996E+00
1.492240E-04,1.00088E+01
1.492700E-04,1.00088E+01
1.493160E-04,9.91113E+00
1.493620E-04,9.95996E+00
1.494080E-04,1.00576E+01
1.494540E-04,9.91113E+00
1.495000E-04,9.91113E+00
1.495460E-04,9.95996E+00
1.495920E-04,1.00576E+01
1.496380E-04,1.00088E+01
1.496840E-04,9.86230E+00
1.497300E-04,9.95996E+00
1.497760E-04,9.95996E+00
1.498220E-04,9.91113E+00
1.498680E-04,9.91113E+00
1.499140E-04,9.95996E+00
1.499600E-04,9.81348E+00
1.500060E-04,1.00088E+01
1.500520E-04,9.91113E+00
1.500980E-04,9.86230E+00
1.501440E-04,1.00576E+01
1.501900E-04,9.95996E+00
1.502360E-04,9.91113E+00
1.502820E-04,9.95996E+00
1.503280E-04,1.01064E+01
1.503740E-04,1.00088E+01
1.504200E-04,9.95996E+00
1.504660E-04,9.91113E+00
1.505120E-04,1.00088E+01
1.505580E-04,9.91113E+00
1.506040E-04,9.81348E+00
1.506500E-04,1.00088E+01
1.506960E-04,9.91113E+00
1.507420E-04,9.86230E+00
1.507880E-04,9.91113E+00
1.508340E-04,1.00088E+01
1.508800E-04,1.00088E+01
1.509260E-04,1.00576E+01
1.509720E-04,1.00576E+01
1.510180E-04,9.95996E+00
1.510640E-04,9.91113E+00
1.511100E-04,9.86230E+00
1.511560E-04,1.00088E+01
1.512020E-04,9.91113E+00
1.512480E-04,9.86230E+00
1.512940E-04,9.91113E+00
1.513400E-04,9.86230E+00
1.513860E-04,1.00088E+01
1.514320E-04,9.86230E+00
1.514780E-04,9.86230E+00
1.515240E-04,1.00576E+01
1.515700E-04,9.95996E+00
1.516160E-04,9.95996E+00
1.516620E-04,9.86230E+00
1.517080E-04,9.95996E+00
1.517540E-04,9.81348E+00
1.518000E-04,1.00088E+01
1.518460E-04,9.71582E+00
1.518920E-04,9.91113E+00
1.519380E-04,1.00088E+01
1.519840E-04,9.95996E+00
1.520300E-04,1.00576E+01
1.520760E-04,9.95996E+00
1.521220E-04,1.00088E+01
1.521680E-04,9.86230E+00
1.522140E-04,9.91113E+00
1.522600E-04,9.95996E+00
1.523060E-04,9.95996E+00
1.523520E-04,9.91113E+00
1.523980E-04,9.91113E+00
1.524440E-04,9.81348E+00
1.524900E-04,1.00088E+01
1.525360E-04,9.91113E+00
1.525820E-04,9.86230E+00
1.526280E-04,1.00576E+01
1.526740E-04,9.91113E+00
1.527200E-04,9.95996E+00
1.527660E-04,1.01064E+01
1.528120E-04,9.95996E+00
1.528580E-04,1.00576E+01
1.529040E-04,9.76465E+00
1.529500E-04,9.76465E+00
1.529960E-04,9.76465E+00
1.530420E-04,9.95996E+00
1.530880E-04,1.00088E+01
1.531340E-04,9.91113E+00
1.531800E-04,9.95996E+00
1.532260E-04,1.00576E+01
1.532720E-04,1.00576E+01
1.533180E-04,9.91113E+00
1.533640E-04,1.00576E+01
1.534100E-04,9.91113E+00
1.534560E-04,9.91113E+00
1.535020E-04,9.91113E+00
1.535480E-04,9.91113E+00
1.535940E-04,1.00576E+01
1.536400E-04,9.86230E+00
1.536860E-04,9.95996E+00
1.537320E-04,9.76465E+00
1.537780E-04,1.00088E+01
1.538240E-04,9.95996E+00
1.538700E-04,9.91113E+00
1.539160E-04,9.91113E+00
1.539620E-04,9.95996E+00
1.540080E-04,1.00576E+01
1.540540E-04,1.00088E+01
1.541000E-04,9.95996E+00
1.541460E-04,9.91113E+00
1.541920E-04,9.86230E+00
1.542380E-04,1.00576E+01
1.542840E-04,9.95996E+00
1.543300E-04,1.00088E+01
1.543760E-04,9.91113E+00
1.544220E-04,1.00576E+01
1.544680E-04,1.00576E+01
1.545140E-04,1.00088E+01
1.545600E-04,9.86230E+00
1.546060E-04,9.91113E+00
1.546520E-04,9.95996E+00
1.546980E-04,9.95996E+00
1.547440E-04,1.00576E+01
1.547900E-04,9.95996E+00
1.548360E-04,9.91113E+00
1.548820E-04,9.91113E+00
1.549280E-04,9.95996E+00
1.549740E-04,9.95996E+00
1.550200E-04,9.91113E+00
1.550660E-04,1.01553E+01
1.551120E-04,9.86230E+00
1.551580E-04,9.91113E+00
1.552040E-04,9.95996E+00
1.552500E-04,1.00088E+01
1.552960E-04,9.95996E+00
1.553420E-04,9.91113E+00
1.553880E-04,1.00576E+01
1.554340E-04,1.00576E+01
1.554800E-04,9.95996E+00
1.555260E-04,9.81348E+00
1.555720E-04,1.00576E+01
1.556180E-04,9.86230E+00
1.556640E-04,9.95996E+00
1.557100E-04,9.95996E+00
1.557560E-04,9.91113E+00
1.558020E-04,9.95996E+00
1.558480E-04,9.91113E+00
1.558940E-04,9.81348E+00
1.559400E-04,9.95996E+00
1.559860E-04,1.00576E+01
1.560320E-04,1.01064E+01
1.560780E-04,9.81348E+00
1.561240E-04,1.00088E+01
1.561700E-04,1.00576E+01
1.562160E-04,1.00576E+01
1.562620E-04,1.00576E+01
1.563080E-04,1.00088E+01
1.563540E-04,9.91113E+00
1.564000E-04,9.95996E+00
1.564460E-04,9.95996E+00
1.564920E-04,9.91113E+00
1.565380E-04,9.91113E+00
1.565840E-04,1.00088E+01
1.566300E-04,9.95996E+00
1.566760E-04,9.91113E+00
1.567220E-04,9.91113E+00
1.567680E-04,9.95996E+00
1.568140E-04,9.91113E+00
1.568600E-04,9.86230E+00
1.569060E-04,1.00088E+01
1.569520E-04,1.00576E+01
1.569980E-04,9.91113E+00
1.570440E-04,9.95996E+00
1.570900E-04,9.95996E+00
1.571360E-04,1.00088E+01
1.571820E-04,9.91113E+00
1.572280E-04,1.00088E+01
1.572740E-04,1.01064E+01
1.573200E-04,9.91113E+00
1.573660E-04,9.86230E+00
1.574120E-04,9.91113E+00
1.574580E-04,1.00576E+01
1.575040E-04,1.01064E+01
1.575500E-04,9.91113E+00
1.575960E-04,9.95996E+00
1.576420E-04,9.86230E+00
1.576880E-04,9.91113E+00
1.577340E-04,9.91113E+00
1.577800E-04,9.95996E+00
1.578260E-04,1.01064E+01
1.578720E-04,1.00576E+01
1.579180E-04,9.95996E+00
1.579640E-04,9.91113E+00
1.580100E-04,1.00088E+01
1.580560E-04,9.86230E+00
1.581020E-04,1.00088E+01
1.581480E-04,9.91113E+00
1.581940E-04,9.95996E+00
1.582400E-04,1.00576E+01
1.582860E-04,9.91113E+00
1.583320E-04,9.81348E+00
1.583780E-04,1.00576E+01
1.584240E-04,9.91113E+00
1.584700E-04,9.95996E+00
1.585160E-04,9.91113E+00
1.585620E-04,9.95996E+00
1.586080E-04,9.95996E+00
1.586540E-04,9.95996E+00
1.587000E-04,1.00576E+01
1.587460E-04,1.00088E+01
1.587920E-04,9.91113E+00
1.588380E-04,1.00088E+01
1.588840E-04,9.81348E+00
1.589300E-04,9.95996E+00
1.589760E-04,9.81348E+00
1.590220E-04,9.91113E+00
1.590680E-04,9.91113E+00
1.591140E-04,9.95996E+00
1.591600E-04,1.00576E+01
1.592060E-04,1.00576E+01
1.592520E-04,1.00576E+01
1.592980E-04,1.00088E+01
1.593440E-04,9.91113E+00
1.593900E-04,1.00088E+01
1.594360E-04,9.95996E+00
1.594820E-04,1.01064E+01
1.595280E-04,9.91113E+00
1.595740E-04,9.86230E+00
1.596200E-04,9.95996E+00
1.596660E-04,9.95996E+00
1.597120E-04,1.00088E+01
1.597580E-04,1.00088E+01
1.598040E-04,1.00576E+01
1.598500E-04,1.00088E+01
1.598960E-04,1.00088E+01
1.599420E-04,9.91113E+00
1.599880E-04,1.00088E+01
1.600340E-04,9.81348E+00
1.600800E-04,1.01064E+01
1.601260E-04,9.91113E+00
1.601720E-04,9.95996E+00
1.602180E-04,1.00088E+01
1.602640E-04,9.91113E+00
1.603100E-04,9.81348E+00
1.603560E-04,9.95996E+00
1.604020E-04,1.00088E+01
1.604480E-04,9.91113E+00
1.604940E-04,9.86230E+00
1.605400E-04,9.95996E+00
1.605860E-04,9.95996E+00
1.606320E-04,9.91113E+00
1.606780E-04,1.00576E+01
1.607240E-04,9.95996E+00
1.607700E-04,1.00088E+01
1.608160E-04,1.00576E+01
1.608620E-04,9.86230E+00
1.609080E-04,9.95996E+00
1.609540E-04,9.91113E+00
1.610000E-04,9.91113E+00
1.610460E-04,1.00576E+01
1.610920E-04,9.95996E+00
1.611380E-04,9.95996E+00
1.611840E-04,9.95996E+00
1.612300E-04,9.95996E+00
1.612760E-04,9.95996E+00
1.613220E-04,1.02041E+01
1.613680E-04,9.95996E+00
1.614140E-04,9.95996E+00
1.614600E-04,9.95996E+00
1.615060E-04,1.00088E+01
1.615520E-04,9.91113E+00
1.615980E-04,9.81348E+00
1.616440E-04,1.00088E+01
1.616900E-04,1.00088E+01
1.617360E-04,9.86230E+00
1.617820E-04,9.81348E+00
1.618280E-04,9.91113E+00
1.618740E-04,1.00088E+01
1.619200E-04,9.91113E+00
1.619660E-04,9.86230E+00
1.620120E-04,9.95996E+00
1.620580E-04,1.00088E+01
1.621040E-04,1.00088E+01
1.621500E-04,9.91113E+00
1.621960E-04,1.00088E+01
1.622420E-04,9.95996E+00
1.622880E-04,1.00088E+01
1.623340E-04,1.00088E+01
1.623800E-04,9.91113E+00
1.624260E-04,9.95996E+00
1.624720E-04,9.76465E+00
1.625180E-04,9.86230E+00
1.625640E-04,9.91113E+00
1.626100E-04,1.00088E+01
1.626560E-04,9.95996E+00
1.627020E-04,9.91113E+00
1.627480E-04,9.95996E+00
1.627940E-04,9.95996E+00
1.628400E-04,1.00088E+01
1.628860E-04,9.95996E+00
1.629320E-04,1.00088E+01
1.629780E-04,9.81348E+00
1.630240E-04,9.91113E+00
1.630700E-04,9.86230E+00
1.631160E-04,9.95996E+00
1.631620E-04,9.91113E+00
1.632080E-04,1.00576E+01
1.632540E-04,9.86230E+00
1.633000E-04,9.91113E+00
1.633460E-04,9.95996E+00
1.633920E-04,9.91113E+00
1.634380E-04,9.91113E+00
1.634840E-04,9.95996E+00
1.635300E-04,1.00088E+01
1.635760E-04,9.91113E+00
1.636220E-04,1.00088E+01
1.636680E-04,1.00088E+01
1.637140E-04,9.95996E+00
1.637600E-04,9.86230E+00
1.638060E-04,1.00088E+01
1.638520E-04,1.00576E+01
1.638980E-04,9.95996E+00
1.639440E-04,9.86230E+00
1.639900E-04,9.81348E+00
1.640360E-04,9.95996E+00
1.640820E-04,9.86230E+00
1.641280E-04,9.95996E+00
1.641740E-04,9.95996E+00
1.642200E-04,1.00576E+01
1.642660E-04,9.86230E+00
1.643120E-04,9.95996E+00
1.643580E-04,9.81348E+00
1.644040E-04,9.95996E+00
1.644500E-04,9.91113E+00
1.644960E-04,9.95996E+00
1.645420E-04,9.81348E+00
1.645880E-04,9.95996E+00
1.646340E-04,9.95996E+00
1.646800E-04,9.95996E+00
1.647260E-04,9.91113E+00
1.647720E-04,9.86230E+00
1.648180E-04,1.00576E+01
1.648640E-04,9.91113E+00
1.649100E-04,1.00576E+01
1.649560E-04,1.00576E+01
1.650020E-04,1.00088E+01
1.650480E-04,9.86230E+00
1.650940E-04,9.91113E+00
1.651400E-04,9.86230E+00
1.651860E-04,9.91113E+00
1.652320E-04,9.95996E+00
1.652780E-04,1.00576E+01
1.653240E-04,9.91113E+00
1.653700E-04,9.95996E+00
1.654160E-04,9.91113E+00
1.654620E-04,9.91113E+00
1.655080E-04,9.95996E+00
1.655540E-04,1.00088E+01
1.656000E-04,1.00576E+01
1.656460E-04,1.00576E+01
1.656920E-04,9.95996E+00
1.657380E-04,9.95996E+00
1.657840E-04,9.91113E+00
1.658300E-04,9.81348E+00
1.658760E-04,9.86230E+00
1.659220E-04,9.91113E+00
1.659680E-04,1.00576E+01
1.660140E-04,9.91113E+00
1.660600E-04,9.95996E+00
1.661060E-04,1.00576E+01
1.661520E-04,9.76465E+00
1.661980E-04,9.91113E+00
1.662440E-04,9.95996E+00
1.662900E-04,9.95996E+00
1.663360E-04,9.95996E+00
1.663820E-04,9.91113E+00
1.664280E-04,1.01553E+01
1.664740E-04,9.95996E+00
1.665200E-04,1.00088E+01
1.665660E-04,9.81348E+00
1.666120E-04,1.00576E+01
1.666580E-04,9.91113E+00
1.667040E-04,9.86230E+00
1.667500E-04,9.95996E+00
1.667960E-04,9.81348E+00
1.668420E-04,9.91113E+00
1.668880E-04,9.91113E+00
1.669340E-04,1.00088E+01
1.669800E-04,1.00088E+01
1.670260E-04,1.01064E+01
1.670720E-04,9.81348E+00
1.671180E-04,1.00088E+01
1.671640E-04,1.00576E+01
1.672100E-04,1.00088E+01
1.672560E-04,1.00576E+01
1.673020E-04,9.95996E+00
1.673480E-04,9.81348E+00
1.673940E-04,9.86230E+00
1.674400E-04,9.95996E+00
1.674860E-04,9.95996E+00
1.675320E-04,9.95996E+00
1.675780E-04,9.86230E+00
1.676240E-04,1.00088E+01
1.676700E-04,9.95996E+00
1.677160E-04,9.91113E+00
1.677620E-04,9.86230E+00
1.678080E-04,9.91113E+00
1.678540E-04,9.95996E+00
1.679000E-04,9.86230E+00
1.679460E-04,1.01064E+01
1.679920E-04,1.00088E+01
1.680380E-04,9.95996E+00
1.680840E-04,1.00088E+01
1.681300E-04,9.91113E+00
1.681760E-04,9.86230E+00
1.682220E-04,9.95996E+00
1.682680E-04,9.95996E+00
1.683140E-04,9.95996E+00
1.683600E-04,9.91113E+00
1.684060E-04,9.81348E+00
1.684520E-04,9.91113E+00
1.684980E-04,9.95996E+00
1.685440E-04,9.95996E+00
1.685900E-04,9.81348E+00
1.686360E-04,9.95996E+00
1.686820E-04,9.95996E+00
1.687280E-04,1.00576E+01
1.687740E-04,9.91113E+00
1.688200E-04,1.00088E+01
1.688660E-04,9.95996E+00
1.689120E-04,9.86230E+00
1.689580E-04,9.95996E+00
1.690040E-04,9.95996E+00
1.690500E-04,9.91113E+00
1.690960E-04,1.00576E+01
1.691420E-04,9.95996E+00
1.691880E-04,9.81348E+00
1.692340E-04,1.00088E+01
1.692800E-04,9.95996E+00
1.693260E-04,9.91113E+00
1.693720E-04,9.91113E+00
1.694180E-04,9.95996E+00
1.694640E-04,1.00576E+01
1.695100E-04,9.95996E+00
1.695560E-04,9.91113E+00
1.696020E-04,9.91113E+00
1.696480E-04,9.95996E+00
1.696940E-04,9.95996E+00
1.697400E-04,1.00088E+01
1.697860E-04,1.01064E+01
1.698320E-04,9.95996E+00
1.698780E-04,9.95996E+00
1.699240E-04,9.86230E+00
1.699700E-04,9.95996E+00
1.700160E-04,9.95996E+00
1.700620E-04,9.91113E+00
1.701080E-04,1.00576E+01
1.701540E-04,1.00088E+01
1.702000E-04,9.81348E+00
1.702460E-04,9.95996E+00
1.702920E-04,1.00576E+01
1.703380E-04,9.86230E+00
1.703840E-04,9.91113E+00
1.704300E-04,1.00576E+01
1.704760E-04,9.86230E+00
1.705220E-04,9.95996E+00
1.705680E-04,9.81348E+00
1.706140E-04,9.91113E+00
1.706600E-04,1.00088E+01
1.707060E-04,9.95996E+00
1.707520E-04,9.95996E+00
1.707980E-04,9.95996E+00
1.708440E-04,1.00088E+01
1.708900E-04,1.00576E+01
1.709360E-04,1.00088E+01
1.709820E-04,9.95996E+00
1.710280E-04,9.95996E+00
1.710740E-04,9.95996E+00
1.711200E-04,1.00088E+01
1.711660E-04,9.95996E+00
1.712120E-04,1.00088E+01
1.712580E-04,9.95996E+00
1.713040E-04,9.81348E+00
1.713500E-04,9.91113E+00
1.713960E-04,9.91113E+00
1.714420E-04,9.95996E+00
1.714880E-04,9.95996E+00
1.715340E-04,9.91113E+00
1.715800E-04,9.81348E+00
1.716260E-04,1.00088E+01
1.716720E-04,9.95996E+00
1.717180E-04,9.95996E+00
1.717640E-04,9.95996E+00
1.718100E-04,1.00088E+01
1.718560E-04,9.86230E+00
1.719020E-04,9.91113E+00
1.719480E-04,9.95996E+00
1.719940E-04,9.86230E+00
1.720400E-04,9.76465E+00
1.720860E-04,9.91113E+00
1.721320E-04,1.00088E+01
1.721780E-04,1.00088E+01
1.722240E-04,9.91113E+00
1.722700E-04,9.91113E+00
1.723160E-04,9.95996E+00
1.723620E-04,1.00088E+01
1.724080E-04,9.95996E+00
1.724540E-04,9.95996E+00
1.725000E-04,9.86230E+00
1.725460E-04,1.00576E+01
1.725920E-04,9.86230E+00
1.726380E-04,9.91113E+00
1.726840E-04,9.95996E+00
1.727300E-04,1.00088E+01
1.727760E-04,9.86230E+00
1.728220E-04,9.91113E+00
1.728680E-04,9.76465E+00
1.729140E-04,9.95996E+00
1.729600E-04,1.00576E+01
1.730060E-04,1.00088E+01
1.730520E-04,9.91113E+00
1.730980E-04,9.95996E+00
1.731440E-04,9.95996E+00
1.731900E-04,9.86230E+00
1.732360E-04,9.91113E+00
1.732820E-04,9.91113E+00
1.733280E-04,9.91113E+00
1.733740E-04,9.86230E+00
1.734200E-04,9.95996E+00
1.734660E-04,9.95996E+00
1.735120E-04,9.81348E+00
1.735580E-04,9.81348E+00
1.736040E-04,9.91113E+00
1.736500E-04,9.95996E+00
1.736960E-04,9.95996E+00
1.737420E-04,9.95996E+00
1.737880E-04,1.00576E+01
1.738340E-04,9.91113E+00
1.738800E-04,1.00088E+01
1.739260E-04,9.95996E+00
1.739720E-04,9.91113E+00
1.740180E-04,9.91113E+00
1.740640E-04,9.81348E+00
1.741100E-04,1.00088E+01
1.741560E-04,1.00088E+01
1.742020E-04,1.01064E+01
1.742480E-04,9.86230E+00
1.742940E-04,9.95996E+00
1.743400E-04,1.01064E+01
1.743860E-04,9.81348E+00
1.744320E-04,9.91113E+00
1.744780E-04,9.91113E+00
1.745240E-04,9.86230E+00
1.745700E-04,1.00576E+01
1.746160E-04,9.86230E+00
1.746620E-04,9.95996E+00
1.747080E-04,9.91113E+00
1.747540E-04,9.95996E+00
1.748000E-04,9.95996E+00
1.748460E-04,9.95996E+00
1.748920E-04,9.95996E+00
1.749380E-04,9.95996E+00
1.749840E-04,9.91113E+00
1.750300E-04,1.00088E+01
1.750760E-04,1.00088E+01
1.751220E-04,1.00576E+01
1.751680E-04,9.95996E+00
1.752140E-04,9.86230E+00
1.752600E-04,1.01553E+01
1.753060E-04,1.00576E+01
1.753520E-04,1.01064E+01
1.753980E-04,9.95996E+00
1.754440E-04,9.91113E+00
1.754900E-04,9.91113E+00
1.755360E-04,1.00088E+01
1.755820E-04,1.00088E+01
1.756280E-04,1.00576E+01
1.756740E-04,1.00576E+01
1.757200E-04,9.81348E+00
1.757660E-04,9.76465E+00
1.758120E-04,1.00576E+01
1.758580E-04,9.91113E+00
1.759040E-04,9.95996E+00
1.759500E-04,9.95996E+00
1.759960E-04,9.95996E+00
1.760420E-04,1.00576E+01
1.760880E-04,1.00576E+01
1.761340E-04,9.91113E+00
1.761800E-04,9.95996E+00
1.762260E-04,9.91113E+00
1.762720E-04,9.91113E+00
1.763180E-04,9.95996E+00
1.763640E-04,9.95996E+00
1.764100E-04,1.00088E+01
1.764560E-04,9.91113E+00
1.765020E-04,9.91113E+00
1.765480E-04,9.86230E+00
1.765940E-04,1.00088E+01
1.766400E-04,1.00088E+01
1.766860E-04,1.00576E+01
1.767320E-04,1.00576E+01
1.767780E-04,1.00576E+01
1.768240E-04,1.00088E+01
1.768700E-04,1.01064E+01
1.769160E-04,9.91113E+00
1.769620E-04,9.95996E+00
1.770080E-04,9.95996E+00
1.770540E-04,9.95996E+00
1.771000E-04,9.91113E+00
1.771460E-04,9.95996E+00
1.771920E-04,9.91113E+00
1.772380E-04,9.81348E+00
1.772840E-04,9.76465E+00
1.773300E-04,9.95996E+00
1.773760E-04,9.95996E+00
1.774220E-04,1.00088E+01
1.774680E-04,9.95996E+00
1.775140E-04,1.00576E+01
1.775600E-04,1.00088E+01
1.776060E-04,1.00088E+01
1.776520E-04,1.00576E+01
1.776980E-04,9.86230E+00
1.777440E-04,9.91113E+00
1.777900E-04,9.91113E+00
1.778360E-04,9.95996E+00
1.778820E-04,9.95996E+00
1.779280E-04,1.00088E+01
1.779740E-04,9.86230E+00
1.780200E-04,9.91113E+00
1.780660E-04,9.91113E+00
1.781120E-04,9.95996E+00
1.781580E-04,9.81348E+00
1.782040E-04,1.00576E+01
1.782500E-04,9.95996E+00
1.782960E-04,9.91113E+00
1.783420E-04,9.91113E+00
1.783880E-04,9.91113E+00
1.784340E-04,9.91113E+00
1.784800E-04,9.86230E+00
1.785260E-04,1.00576E+01
1.785720E-04,9.95996E+00
1.786180E-04,9.95996E+00
1.786640E-04,9.91113E+00
1.787100E-04,9.86230E+00
1.787560E-04,9.91113E+00
